,Symbol,Date,Sentiment_scores
473,GE,2022-08-01,0.19349366666666667
474,GE,2022-08-02,0.3055434
475,GE,2022-08-03,0.2711746666666667
476,GE,2022-08-04,0.16152
477,GE,2022-08-05,0.12934225
478,GE,2022-08-06,0.150739
479,GE,2022-08-07,0.19695025
480,GE,2022-08-08,0.2580576666666667
481,GE,2022-08-09,0.2835725
482,GE,2022-08-10,0.2544405714285714
483,GE,2022-09-01,0.2756924
484,GE,2022-09-02,0.234574
485,GE,2022-09-05,0.11541779999999999
486,GE,2022-09-06,0.23375200000000002
487,GE,2022-09-07,0.1729973
488,GE,2022-09-08,0.19927766666666666
489,GE,2022-09-09,0.2039568
490,GE,2022-09-10,0.141563
491,GE,2022-09-12,0.2371093333333333
492,GE,2022-10-03,0.1391268
493,GE,2022-10-04,0.130492
494,GE,2022-10-05,0.24770766666666666
495,GE,2022-10-06,0.10972283333333334
496,GE,2022-10-07,0.23399099999999998
497,GE,2022-10-09,-0.043971
498,GE,2022-10-10,0.21353719999999998
499,GE,2022-10-11,0.27300066666666667
500,GE,2022-10-12,0.222549875
501,GE,2022-10-13,0.19800483333333332
502,GE,2022-10-14,0.2034985
503,GE,2022-11-01,0.24946016666666668
504,GE,2022-11-02,0.26556399999999997
505,GE,2022-11-03,0.22964083333333332
506,GE,2022-11-04,0.281046
507,GE,2022-11-05,0.290754
508,GE,2022-11-07,0.1946665
509,GE,2022-11-08,0.20570785714285716
510,GE,2022-11-09,0.2967995
511,GE,2022-11-10,0.15355371428571427
512,GE,2022-11-11,0.243885
513,GE,2022-11-13,0.294378
514,GE,2022-11-14,0.28920285714285715
515,GE,2022-12-01,0.15851685714285715
516,GE,2022-12-02,0.22085
517,GE,2022-12-03,-0.031
518,GE,2022-12-04,0.022122
519,GE,2022-12-05,0.2481555
520,GE,2022-12-06,0.2081012
521,GE,2022-12-07,0.14173633333333333
522,GE,2022-12-08,0.07507559999999999
523,GE,2022-12-09,0.288966
524,GE,2022-12-10,0.2363245
525,GE,2022-12-11,-0.014622
